lat lon wh tt qc back ws
-34.856106 153.08807 1.5520000457763672 8826.491489709937 1.0 12.344999 4.414999961853027
-34.448284 153.29135 2.4060001373291016 8832.837978334748 1.0 11.7 5.809999942779541
-34.845455 153.0834 1.9655001163482666 8836.407127369079 1.0 11.26 7.114999771118164
-34.475155 153.27368 1.1910001039505005 8842.753621961805 1.0 11.41 6.62999963760376
-34.847504 153.0841 1.5770001411437988 8846.322766655823 1.0 11.315001 6.934999942779541
-34.42193 153.30588 1.5220000743865967 8852.669254738139 1.0 12.2 4.684999465942383
-34.84013 153.07855 4.497000217437744 8856.238402822986 1.0 9.914999 11.904999732971191
-34.46442 153.28375 2.6670000553131104 8862.584893301479 1.0 10.865 8.494999885559082
-34.85031 153.08592 1.349000096321106 8866.154037091299 1.0 11.889999 5.339999675750732
-34.486305 153.27469 2.0950000286102295 8872.50053032767 1.0 11.19 7.359999656677246
-34.86313 153.09842 3.1150002479553223 8876.06968251546 1.0 10.545 9.639999389648438
-34.411842 153.32228 1.8515000343322754 8882.416165997507 1.0 11.2 7.319999694824219
-34.83738 153.089 1.9940001964569092 8885.985310691525 1.0 12.105 4.869999885559082
-34.46467 153.29305 2.4690001010894775 8892.331800763146 1.0 10.674999 9.170000076293945
-34.83564 153.08932 3.2245001792907715 8895.900952871772 1.0 10.9 8.369999885559082
-34.386326 153.33717 3.4220001697540283 8902.24745071982 1.0 11.11 7.62999963760376
-34.839256 153.08844 2.6525001525878906 8905.816602105042 1.0 10.055 11.399999618530273
-34.497963 153.26984 1.686000108718872 8912.16308801726 1.0 12.5199995 4.119999885559082
-34.847023 153.09012 2.9170002937316895 8915.732250976609 1.0 10.415 10.100000381469727
-34.467533 153.28726 2.0209999084472656 8922.07874299225 1.0 11.4 6.664999961853027
-34.857372 153.09445 4.27400016784668 8925.647894061054 1.0 8.349999 17.579999923706055
-34.337822 153.36374 2.1449999809265137 8931.994458188652 1.0 11.445 6.524999618530273
-34.835075 153.08017 2.2065000534057617 8935.563540400704 1.0 10.655 9.244999885559082
-34.32782 153.36945 1.7405000925064087 8941.910035445588 1.0 11.44 6.539999961853027
-34.877033 153.10475 1.4200000762939453 8945.479189181817 1.0 11.12 7.599999904632568
-34.46324 153.28935 3.561000108718872 8951.825680700247 1.0 10.55 9.619999885559082
-34.854027 153.09093 1.7420001029968262 8955.394826208008 1.0 10.74 8.9399995803833
-34.45354 153.2951 1.130500078201294 8961.741325050592 1.0 11.865 5.404999732971191
-34.86917 153.09927 1.3420000076293945 8965.310477792285 1.0 11.465 6.465000152587891
-34.37206 153.34396 1.2790000438690186 8971.656957103638 1.0 10.99 8.059999465942383
-34.84971 153.08716 1.6720000505447388 8975.226108398405 1.0 12.21 4.659999847412109
-34.463196 153.2923 1.5215001106262207 8981.572604528395 1.0 11.184999 7.375
-34.863495 153.0975 3.9840002059936523 8985.141758151585 1.0 9.52 13.329999923706055
-34.481308 153.28429 2.4780001640319824 8991.488238660968 1.0 11.6 6.074999809265137
-34.84187 153.08835 2.497000217437744 8995.057385378284 1.0 10.809999 8.6899995803833
-34.46676 153.29399 2.2915000915527344 9001.403879484977 1.0 9.934999 11.829999923706055
-34.85643 153.09923 1.5280001163482666 9004.973031322355 1.0 11.94 5.230000019073486
-34.472923 153.28587 2.6135001182556152 9011.319527723477 1.0 9.7 12.679999351501465
-34.767773 153.0447 1.8990000486373901 9014.888682002318 1.0 10.46 9.9399995803833
-34.469475 153.28363 1.81850004196167 9021.235176142887 1.0 10.69 9.114999771118164
-34.834766 153.0816 2.05049991607666 9024.804327980266 1.0 10.655 9.244999885559082
-34.56787 153.2231 5.7920002937316895 9031.15082763671 1.0 7.7999997 21.03999900817871
-34.83908 153.08075 4.452500343322754 9034.719975043437 1.0 8.639999 16.524999618530273
-34.421806 153.30981 3.9880001544952393 9041.066474824096 1.0 9.62 12.969999313354492
-34.853687 153.08783 1.477000117301941 9044.635618308792 1.0 11.69 5.839999675750732
-34.47329 153.27986 2.322000026702881 9050.982113715261 1.0 10.135 11.110000610351562
-34.845894 153.08478 2.6690001487731934 9054.551266276045 1.0 9.8949995 11.975000381469727
-34.473003 153.27986 1.1730000972747803 9060.89776294853 1.0 12.2 4.679999828338623
-34.84027 153.08453 2.17900013923645 9064.466912163654 1.0 10.76 8.869999885559082
-34.475204 153.27814 1.1455000638961792 9070.813397352467 1.0 11.915 5.284999847412109
-34.841587 153.0873 1.527000069618225 9074.382540147519 1.0 11.53 6.279999732971191
-34.471813 153.28088 0.8090000152587891 9080.72904278792 1.0 12.639999 3.93999981880188
-34.847458 153.09073 1.120500087738037 9084.298186125583 1.0 11.514999 6.319999694824219
-34.4732 153.28273 1.9320000410079956 9090.644680447062 1.0 11.2 7.319999694824219
-34.841125 153.08679 0.9780000448226929 9094.213823377853 1.0 12.674999 3.8899998664855957
-34.481834 153.28073 4.779000282287598 9100.560310691595 1.0 9.67 12.78499984741211
-34.84397 153.0894 1.6290000677108765 9104.129456945346 1.0 12.219999 4.650000095367432
-34.44366 153.30635 3.015000104904175 9110.475952057983 1.0 10.41 10.119999885559082
-34.932083 153.1443 1.3410000801086426 9114.045146043529 1.0 11.2699995 7.085000038146973
-34.482292 153.28383 1.6175000667572021 9120.39159107348 1.0 10.5 9.800000190734863
-34.841187 153.08789 2.7985000610351562 9123.960747793666 1.0 10.455 9.954999923706055
-34.45512 153.29648 1.6090000867843628 9130.307248896803 1.0 10.835 8.604999542236328
-34.85693 153.09305 2.502000093460083 9133.876396484324 1.0 11.62 6.019999980926514
-34.588795 153.21408 1.130000114440918 9140.22288935911 1.0 11.49 6.389999866485596
-34.857666 153.08989 2.2255001068115234 9143.792052408797 1.0 10.49 9.829999923706055
-34.36543 153.34529 3.2760002613067627 9150.138541508466 1.0 11.929999 5.25
-34.85387 153.08589 2.243000030517578 9153.707694950863 1.0 10.389999 10.1899995803833
-34.48464 153.27393 1.7825000286102295 9160.05419051554 1.0 11.02 7.954999923706055
-34.823883 153.06784 2.7835001945495605 9163.623353407136 1.0 10.459999 9.940000534057617
-34.484543 153.27261 1.6200001239776611 9169.969837239594 1.0 11.98 5.134999752044678
-34.85256 153.08636 1.7080000638961792 9173.538987991866 1.0 11.48 6.420000076293945
-34.44118 153.29675 2.0310001373291016 9179.885485026054 1.0 11.54 6.25
-34.853928 153.08855 1.9750001430511475 9183.454629720072 1.0 10.41 10.119999885559082
-34.39653 153.32112 2.7730002403259277 9189.801165726269 1.0 10.179999 10.944999694824219
-34.853436 153.08842 1.5880000591278076 9193.370268735569 1.0 11.33 6.889999866485596
-34.480072 153.27122 3.0995001792907715 9199.716759801842 1.0 9.87 12.0649995803833
-34.852863 153.08815 1.5870001316070557 9203.28590702766 1.0 11.809999 5.529999732971191
-34.442062 153.29607 2.010000228881836 9209.63240704569 1.0 10.59 9.475000381469727
-34.84188 153.08212 2.9060001373291016 9213.201548755751 1.0 11.03 7.914999961853027
-34.862976 153.09724 2.7150001525878906 9223.11719152378 1.0 10.45 9.979999542236328
-34.476917 153.28336 3.1500000953674316 9229.463664641255 1.0 10.5 9.800000190734863
-34.844772 153.0906 3.942000150680542 9233.032816416468 1.0 10.05 11.420000076293945
